"lat","lon","r1","R2","RECT","radian","cos","Area","sea_ratio","Area_minus_land"
50.75,-7.75,30,"E2W","30E2W",0.885754595,0.632705329,1955638527,1,1955638527
50.75,-6.25,30,"E3E","30E3E",0.885754595,0.632705329,1955638527,1,1955638527
50.75,-6.75,30,"E3W","30E3W",0.885754595,0.632705329,1955638527,1,1955638527
50.75,-5.25,30,"E4E","30E4E",0.885754595,0.632705329,1955638527,0.993,1942884279
50.75,-5.75,30,"E4W","30E4W",0.885754595,0.632705329,1955638527,1,1955638527
50.75,-4.25,30,"E5E","30E5E",0.885754595,0.632705329,1955638527,0.002,4500720.896
50.75,-4.75,30,"E5W","30E5W",0.885754595,0.632705329,1955638527,0.614,1200907125
50.75,-3.25,30,"E6E","30E6E",0.885754595,0.632705329,1955638527,0.32,626555530.9
50.75,-3.75,30,"E6W","30E6W",0.885754595,0.632705329,1955638527,0.002,4127093.712
51.25,-17.25,31,"D2E","31D2E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-17.75,31,"D2W","31D2W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-16.25,31,"D3E","31D3E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-16.75,31,"D3W","31D3W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-15.25,31,"D4E","31D4E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-15.75,31,"D4W","31D4W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-14.25,31,"D5E","31D5E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-14.75,31,"D5W","31D5W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-13.25,31,"D6E","31D6E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-13.75,31,"D6W","31D6W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-12.25,31,"D7E","31D7E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-12.75,31,"D7W","31D7W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-11.25,31,"D8E","31D8E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-11.75,31,"D8W","31D8W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-10.25,31,"D9E","31D9E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-10.75,31,"D9W","31D9W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-9.25,31,"E0E","31E0E",0.894481242,0.625923472,1934676384,0.985,1905113462
51.25,-9.75,31,"E0W","31E0W",0.894481242,0.625923472,1934676384,0.981,1898664919
51.25,-8.25,31,"E1E","31E1E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-8.75,31,"E1W","31E1W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-7.25,31,"E2E","31E2E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-7.75,31,"E2W","31E2W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-6.25,31,"E3E","31E3E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-6.75,31,"E3W","31E3W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-5.25,31,"E4E","31E4E",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-5.75,31,"E4W","31E4W",0.894481242,0.625923472,1934676384,1,1934676384
51.25,-4.25,31,"E5E","31E5E",0.894481242,0.625923472,1934676384,0.793,1535146952
51.25,-4.75,31,"E5W","31E5W",0.894481242,0.625923472,1934676384,0.994,1923516437
51.25,-3.25,31,"E6E","31E6E",0.894481242,0.625923472,1934676384,0.446,863558561.6
51.25,-3.75,31,"E6W","31E6W",0.894481242,0.625923472,1934676384,0.485,938262874.2
51.75,-17.25,32,"D2E","32D2E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-17.75,32,"D2W","32D2W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-16.25,32,"D3E","32D3E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-16.75,32,"D3W","32D3W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-15.25,32,"D4E","32D4E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-15.75,32,"D4W","32D4W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-14.25,32,"D5E","32D5E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-14.75,32,"D5W","32D5W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-13.25,32,"D6E","32D6E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-13.75,32,"D6W","32D6W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-12.25,32,"D7E","32D7E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-12.75,32,"D7W","32D7W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-11.25,32,"D8E","32D8E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-11.75,32,"D8W","32D8W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-10.25,32,"D9E","32D9E",0.903207888,0.619093949,1913566908,0.686,1313523190
51.75,-10.75,32,"D9W","32D9W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-9.25,32,"E0E","32E0E",0.903207888,0.619093949,1913566908,0.06,114813946.2
51.75,-9.75,32,"E0W","32E0W",0.903207888,0.619093949,1913566908,0.279,533813858.8
51.75,-8.25,32,"E1E","32E1E",0.903207888,0.619093949,1913566908,0.565,1080821912
51.75,-8.75,32,"E1W","32E1W",0.903207888,0.619093949,1913566908,0.215,412352385.3
51.75,-7.25,32,"E2E","32E2E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-7.75,32,"E2W","32E2W",0.903207888,0.619093949,1913566908,0.897,1716697051
51.75,-6.25,32,"E3E","32E3E",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-6.75,32,"E3W","32E3W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-5.25,32,"E4E","32E4E",0.903207888,0.619093949,1913566908,0.766,1465501256
51.75,-5.75,32,"E4W","32E4W",0.903207888,0.619093949,1913566908,1,1913566908
51.75,-4.25,32,"E5E","32E5E",0.903207888,0.619093949,1913566908,0.289,552650032
51.75,-4.75,32,"E5W","32E5W",0.903207888,0.619093949,1913566908,0.359,687257275.7
51.75,-3.25,32,"E6E","32E6E",0.903207888,0.619093949,1913566908,0.007,13402164.31
51.75,-3.75,32,"E6W","32E6W",0.903207888,0.619093949,1913566908,0.098,187542241.6
52.25,-17.25,33,"D2E","33D2E",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-17.75,33,"D2W","33D2W",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-16.25,33,"D3E","33D3E",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-16.75,33,"D3W","33D3W",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-15.25,33,"D4E","33D4E",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-15.75,33,"D4W","33D4W",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-14.25,33,"D5E","33D5E",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-14.75,33,"D5W","33D5W",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-13.25,33,"D6E","33D6E",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-13.75,33,"D6W","33D6W",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-12.25,33,"D7E","33D7E",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-12.75,33,"D7W","33D7W",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-11.25,33,"D8E","33D8E",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-11.75,33,"D8W","33D8W",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-10.25,33,"D9E","33D9E",0.911934534,0.61221728,1892311706,0.74,1400947139
52.25,-10.75,33,"D9W","33D9W",0.911934534,0.61221728,1892311706,0.996,1885295983
52.25,-9.75,33,"E0W","33E0W",0.911934534,0.61221728,1892311706,0.223,422262225.2
52.25,-7.25,33,"E2E","33E2E",0.911934534,0.61221728,1892311706,0.273,516280232.5
52.25,-7.75,33,"E2W","33E2W",0.911934534,0.61221728,1892311706,0.037,70497305.6
52.25,-6.25,33,"E3E","33E3E",0.911934534,0.61221728,1892311706,0.83,1569954439
52.25,-6.75,33,"E3W","33E3W",0.911934534,0.61221728,1892311706,0.397,751485307.3
52.25,-5.25,33,"E4E","33E4E",0.911934534,0.61221728,1892311706,0.991,1875154016
52.25,-5.75,33,"E4W","33E4W",0.911934534,0.61221728,1892311706,1,1892311706
52.25,-4.25,33,"E5E","33E5E",0.911934534,0.61221728,1892311706,0.419,793222134.5
52.25,-4.75,33,"E5W","33E5W",0.911934534,0.61221728,1892311706,0.833,1576153004
52.75,-17.25,34,"D2E","34D2E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-17.75,34,"D2W","34D2W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-16.25,34,"D3E","34D3E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-16.75,34,"D3W","34D3W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-15.25,34,"D4E","34D4E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-15.75,34,"D4W","34D4W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-14.25,34,"D5E","34D5E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-14.75,34,"D5W","34D5W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-13.25,34,"D6E","34D6E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-13.75,34,"D6W","34D6W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-12.25,34,"D7E","34D7E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-12.75,34,"D7W","34D7W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-11.25,34,"D8E","34D8E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-11.75,34,"D8W","34D8W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-10.25,34,"D9E","34D9E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-10.75,34,"D9W","34D9W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-9.25,34,"E0E","34E0E",0.92066118,0.605293988,1870912398,0.143,267265169.7
52.75,-9.75,34,"E0W","34E0W",0.92066118,0.605293988,1870912398,0.828,1549726634
52.75,-8.75,34,"E1W","34E1W",0.92066118,0.605293988,1870912398,0.045,83885495.14
52.75,-6.25,34,"E3E","34E3E",0.92066118,0.605293988,1870912398,0.289,540830151.7
52.75,-5.25,34,"E4E","34E4E",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-5.75,34,"E4W","34E4W",0.92066118,0.605293988,1870912398,1,1870912398
52.75,-4.25,34,"E5E","34E5E",0.92066118,0.605293988,1870912398,0.649,1213562305
52.75,-4.75,34,"E5W","34E5W",0.92066118,0.605293988,1870912398,0.897,1678383497
53.25,-17.25,35,"D2E","35D2E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-17.75,35,"D2W","35D2W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-16.25,35,"D3E","35D3E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-16.75,35,"D3W","35D3W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-15.25,35,"D4E","35D4E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-15.75,35,"D4W","35D4W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-14.25,35,"D5E","35D5E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-14.75,35,"D5W","35D5W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-13.25,35,"D6E","35D6E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-13.75,35,"D6W","35D6W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-12.25,35,"D7E","35D7E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-12.75,35,"D7W","35D7W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-11.25,35,"D8E","35D8E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-11.75,35,"D8W","35D8W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-10.25,35,"D9E","35D9E",0.929387827,0.598324601,1849370612,0.959,1774250025
53.25,-10.75,35,"D9W","35D9W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-9.25,35,"E0E","35E0E",0.929387827,0.598324601,1849370612,0.29,536967957.4
53.25,-9.75,35,"E0W","35E0W",0.929387827,0.598324601,1849370612,0.615,1137018476
53.25,-8.75,35,"E1W","35E1W",0.929387827,0.598324601,1849370612,0.02,36715466.97
53.25,-6.25,35,"E3E","35E3E",0.929387827,0.598324601,1849370612,0.213,393471033.1
53.25,-5.25,35,"E4E","35E4E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-5.75,35,"E4W","35E4W",0.929387827,0.598324601,1849370612,1,1849370612
53.25,-4.25,35,"E5E","35E5E",0.929387827,0.598324601,1849370612,0.399,737645300
53.25,-4.75,35,"E5W","35E5W",0.929387827,0.598324601,1849370612,0.927,1714667605
53.25,-3.25,35,"E6E","35E6E",0.929387827,0.598324601,1849370612,0.287,531557084.9
53.25,-3.75,35,"E6W","35E6W",0.929387827,0.598324601,1849370612,0.4,739846196.4
53.25,0.75,35,"F0E","35F0E",0.929387827,0.598324601,1849370612,1,1849370612
53.25,0.25,35,"F0W","35F0W",0.929387827,0.598324601,1849370612,0.464,858241028
53.75,-17.25,36,"D2E","36D2E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-17.75,36,"D2W","36D2W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-16.25,36,"D3E","36D3E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-16.75,36,"D3W","36D3W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-15.25,36,"D4E","36D4E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-15.75,36,"D4W","36D4W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-14.25,36,"D5E","36D5E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-14.75,36,"D5W","36D5W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-13.25,36,"D6E","36D6E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-13.75,36,"D6W","36D6W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-12.25,36,"D7E","36D7E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-12.75,36,"D7W","36D7W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-11.25,36,"D8E","36D8E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-11.75,36,"D8W","36D8W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-10.25,36,"D9E","36D9E",0.938114473,0.591309648,1827687989,0.9,1644109093
53.75,-10.75,36,"D9W","36D9W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-9.75,36,"E0W","36E0W",0.938114473,0.591309648,1827687989,0.27,493596675
53.75,-6.25,36,"E3E","36E3E",0.938114473,0.591309648,1827687989,0.487,889629478.4
53.75,-5.25,36,"E4E","36E4E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-5.75,36,"E4W","36E4W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-4.25,36,"E5E","36E5E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-4.75,36,"E5W","36E5W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,-3.25,36,"E6E","36E6E",0.938114473,0.591309648,1827687989,0.91,1662335471
53.75,-3.75,36,"E6W","36E6W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,0.75,36,"F0E","36F0E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,0.25,36,"F0W","36F0W",0.938114473,0.591309648,1827687989,0.959,1753372980
53.75,1.75,36,"F1E","36F1E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,1.25,36,"F1W","36F1W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,2.75,36,"F2E","36F2E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,2.25,36,"F2W","36F2W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,3.75,36,"F3E","36F3E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,3.25,36,"F3W","36F3W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,4.75,36,"F4E","36F4E",0.938114473,0.591309648,1827687989,1,1827687989
53.75,4.25,36,"F4W","36F4W",0.938114473,0.591309648,1827687989,1,1827687989
53.75,5.25,36,"F5W","36F5W",0.938114473,0.591309648,1827687989,1,1827687989
54.25,-18.25,37,"D1E","37D1E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-17.25,37,"D2E","37D2E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-17.75,37,"D2W","37D2W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-16.25,37,"D3E","37D3E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-16.75,37,"D3W","37D3W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-15.25,37,"D4E","37D4E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-15.75,37,"D4W","37D4W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-14.25,37,"D5E","37D5E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-14.75,37,"D5W","37D5W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-13.25,37,"D6E","37D6E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-13.75,37,"D6W","37D6W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-12.25,37,"D7E","37D7E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-12.75,37,"D7W","37D7W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-11.25,37,"D8E","37D8E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-11.75,37,"D8W","37D8W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-10.25,37,"D9E","37D9E",0.946841119,0.584249666,1805866181,0.938,1693207942
54.25,-10.75,37,"D9W","37D9W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,-9.25,37,"E0E","37E0E",0.946841119,0.584249666,1805866181,0.44,794901978.9
54.25,-9.75,37,"E0W","37E0W",0.946841119,0.584249666,1805866181,0.444,802440082.8
54.25,-8.25,37,"E1E","37E1E",0.946841119,0.584249666,1805866181,0.03,54526279.7
54.25,-8.75,37,"E1W","37E1W",0.946841119,0.584249666,1805866181,0.41,739624709.7
54.25,-5.25,37,"E4E","37E4E",0.946841119,0.584249666,1805866181,0.98,1769253209
54.25,-5.75,37,"E4W","37E4W",0.946841119,0.584249666,1805866181,0.496,895037506.6
54.25,-4.25,37,"E5E","37E5E",0.946841119,0.584249666,1805866181,0.879,1587377255
54.25,-4.75,37,"E5W","37E5W",0.946841119,0.584249666,1805866181,0.804,1452723257
54.25,-3.25,37,"E6E","37E6E",0.946841119,0.584249666,1805866181,0.403,728291612.4
54.25,-3.75,37,"E6W","37E6W",0.946841119,0.584249666,1805866181,0.975,1761477704
54.25,-0.25,37,"E9E","37E9E",0.946841119,0.584249666,1805866181,0.677,1223076307
54.25,0.75,37,"F0E","37F0E",0.946841119,0.584249666,1805866181,1,1805866188
54.25,0.25,37,"F0W","37F0W",0.946841119,0.584249666,1805866181,1,1805866200
54.25,1.75,37,"F1E","37F1E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,1.25,37,"F1W","37F1W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,2.75,37,"F2E","37F2E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,2.25,37,"F2W","37F2W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,3.75,37,"F3E","37F3E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,3.25,37,"F3W","37F3W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,4.75,37,"F4E","37F4E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,4.25,37,"F4W","37F4W",0.946841119,0.584249666,1805866181,1,1805866181
54.25,5.75,37,"F5E","37F5E",0.946841119,0.584249666,1805866181,1,1805866181
54.25,5.25,37,"F5W","37F5W",0.946841119,0.584249666,1805866181,1,1805866181
54.75,-18.25,38,"D1E","38D1E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-17.25,38,"D2E","38D2E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-17.75,38,"D2W","38D2W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-16.25,38,"D3E","38D3E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-16.75,38,"D3W","38D3W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-15.25,38,"D4E","38D4E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-15.75,38,"D4W","38D4W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-14.25,38,"D5E","38D5E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-14.75,38,"D5W","38D5W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-13.25,38,"D6E","38D6E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-13.75,38,"D6W","38D6W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-12.25,38,"D7E","38D7E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-12.75,38,"D7W","38D7W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-11.25,38,"D8E","38D8E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-11.75,38,"D8W","38D8W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-10.25,38,"D9E","38D9E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-10.75,38,"D9W","38D9W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-9.25,38,"E0E","38E0E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-9.75,38,"E0W","38E0W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-8.25,38,"E1E","38E1E",0.955567765,0.57714519,1783906850,0.21,374013353
54.75,-8.75,38,"E1W","38E1W",0.955567765,0.57714519,1783906850,0.842,1502928245
54.75,-7.25,38,"E2E","38E2E",0.955567765,0.57714519,1783906850,0.002,4098914.85
54.75,-7.75,38,"E2W","38E2W",0.955567765,0.57714519,1783906850,0.006,11414585.24
54.75,-5.25,38,"E4E","38E4E",0.955567765,0.57714519,1783906850,0.889,1585922760
54.75,-5.75,38,"E4W","38E4W",0.955567765,0.57714519,1783906850,0.48,856674454.1
54.75,-4.25,38,"E5E","38E5E",0.955567765,0.57714519,1783906850,0.58,1034638661
54.75,-4.75,38,"E5W","38E5W",0.955567765,0.57714519,1783906850,0.571,1019251619
54.75,-3.25,38,"E6E","38E6E",0.955567765,0.57714519,1783906850,0.143,255970601.9
54.75,-3.75,38,"E6W","38E6W",0.955567765,0.57714519,1783906850,0.662,1181136661
54.75,-1.25,38,"E8E","38E8E",0.955567765,0.57714519,1783906850,0.453,808477372.2
54.75,-0.25,38,"E9E","38E9E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,-0.75,38,"E9W","38E9W",0.955567765,0.57714519,1783906850,0.919,1639635015
54.75,0.75,38,"F0E","38F0E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,0.25,38,"F0W","38F0W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,1.75,38,"F1E","38F1E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,1.25,38,"F1W","38F1W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,2.75,38,"F2E","38F2E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,2.25,38,"F2W","38F2W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,3.75,38,"F3E","38F3E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,3.25,38,"F3W","38F3W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,4.75,38,"F4E","38F4E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,4.25,38,"F4W","38F4W",0.955567765,0.57714519,1783906850,1,1783906850
54.75,5.75,38,"F5E","38F5E",0.955567765,0.57714519,1783906850,1,1783906850
54.75,5.25,38,"F5W","38F5W",0.955567765,0.57714519,1783906850,1,1783906850
55.25,-19.25,39,"D0E","39D0E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-19.75,39,"D0W","39D0W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-18.25,39,"D1E","39D1E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-18.75,39,"D1W","39D1W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-17.25,39,"D2E","39D2E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-17.75,39,"D2W","39D2W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-16.25,39,"D3E","39D3E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-16.75,39,"D3W","39D3W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-15.25,39,"D4E","39D4E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-15.75,39,"D4W","39D4W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-14.25,39,"D5E","39D5E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-14.75,39,"D5W","39D5W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-13.25,39,"D6E","39D6E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-13.75,39,"D6W","39D6W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-12.25,39,"D7E","39D7E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-12.75,39,"D7W","39D7W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-11.25,39,"D8E","39D8E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-11.75,39,"D8W","39D8W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-10.25,39,"D9E","39D9E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-10.75,39,"D9W","39D9W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-9.25,39,"E0E","39E0E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-9.75,39,"E0W","39E0W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-8.25,39,"E1E","39E1E",0.964294412,0.569996763,1761811667,0.775,1366158689
55.25,-8.75,39,"E1W","39E1W",0.964294412,0.569996763,1761811667,0.997,1757121999
55.25,-7.25,39,"E2E","39E2E",0.964294412,0.569996763,1761811667,0.48,845038919.1
55.25,-7.75,39,"E2W","39E2W",0.964294412,0.569996763,1761811667,0.607,1070060621
55.25,-6.25,39,"E3E","39E3E",0.964294412,0.569996763,1761811667,0.574,1010604416
55.25,-6.75,39,"E3W","39E3W",0.964294412,0.569996763,1761811667,0.613,1079790772
55.25,-5.25,39,"E4E","39E4E",0.964294412,0.569996763,1761811667,0.926,1631256521
55.25,-5.75,39,"E4W","39E4W",0.964294412,0.569996763,1761811667,0.821,1445817802
55.25,-4.75,39,"E5W","39E5W",0.964294412,0.569996763,1761811667,0.269,474032183.5
55.25,-1.25,39,"E8E","39E8E",0.964294412,0.569996763,1761811667,0.979,1723977712
55.25,-0.25,39,"E9E","39E9E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,-0.75,39,"E9W","39E9W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,0.75,39,"F0E","39F0E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,0.25,39,"F0W","39F0W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,1.75,39,"F1E","39F1E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,1.25,39,"F1W","39F1W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,2.75,39,"F2E","39F2E",0.964294412,0.569996763,1761811667,1,1761811667
55.25,2.25,39,"F2W","39F2W",0.964294412,0.569996763,1761811667,1,1761811667
55.25,3.75,39,"F3E","39F3E",0.964294412,0.569996763,1761811667,1,1761811667
